last_name,__last_seen,third_name,updated_at,father_name,id,first_name,title,source,program,type,function,listed_at,name,url,gender,summary,second_name,__first_seen
,05:25.6,,,,un-sc-sanctions.6908431,JAMA'ATU AHLIS SUNNA LIDDA'AWATI WAL-JIHAD,,un-sc-sanctions,Al-Qaida (QDe.138),entity,,5/22/14,JAMA'ATU AHLIS SUNNA LIDDA'AWATI WAL-JIHAD,,,"Affiliate of Al-Qaida (QDe.004), and the Organization of Al-Qaida in the Islamic Maghreb (AQIM) (QDe.014). Associated with Jama'atu Ansarul Muslimina Fi Biladis-Sudan (Ansaru). The leader is Abubakar Shekau. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/une/5792299",,34:17.5
,05:25.9,,3/2/16,,un-sc-sanctions.690753,NAMCHONGANG TRADING CORPORATION,,un-sc-sanctions,DPRK (KPe.004),entity,,7/16/09,NAMCHONGANG TRADING CORPORATION,,,"Namchongang is a DPRK trading company subordinate to the General Bureau of Atomic Energy (GBAE). Namchongang has been involved in the procurement of Japanese origin vacuum pumps that were identified at a DPRK nuclear facility, as well as nuclear-related procurement associated with a German individual. It has further been involved in the purchase of aluminum tubes and other equipment specifically suitable for a uranium enrichment program from the late 1990s. Its representative is a former diplomat who served as DPRK’s representative for the IAEA inspection of the Yongbyon nuclear facilities in 2007. Namchongang's proliferation activities are of grave concern given the DPRK’s past proliferation activities. Telephone numbers: +850-2-18111, 18222 (ext. 8573). Facsimile number: +850-2-381-4687.",,34:21.8
,05:26.1,,,,un-sc-sanctions.110344,SAFETY EQUIPMENT PROCUREMENT (SEP),,un-sc-sanctions,Iran (IRe.060),entity,,3/3/08,SAFETY EQUIPMENT PROCUREMENT (SEP),,,"AIO front-company, involved in the ballistic missile programme. [Old
            Reference # E.03.III.11]",,34:31.8
,05:26.4,,,,un-sc-sanctions.6908259,STATE ENTERPRISE FOR DRINKS AND MINERAL WATER,,un-sc-sanctions,Iraq (IQe.125),entity,,4/26/04,STATE ENTERPRISE FOR DRINKS AND MINERAL WATER,,,,,34:25.9
,05:26.6,,,,un-sc-sanctions.110342,SAHEL CONSULTANT ENGINEERS,,un-sc-sanctions,Iran (IRe.062),entity,,6/9/10,SAHEL CONSULTANT ENGINEERS,,,Owned or controlled by Ghorb Nooh. [Old Reference # E.29.II.13],,34:24.1
,05:26.7,,,,un-sc-sanctions.110339,SEPASAD ENGINEERING COMPANY,,un-sc-sanctions,Iran (IRe.065),entity,,6/9/10,SEPASAD ENGINEERING COMPANY,,,"Owned or controlled by, or acting on behalf of, KAA. [Old Reference #
            E.29.II.15]",,34:24.4
,05:24.1,,,,un-sc-sanctions.6908691,CHANG AN SHIPPING & TECHNOLOGY,,un-sc-sanctions,DPRK (KPe.055),entity,,3/30/18,CHANG AN SHIPPING & TECHNOLOGY,,,"Registered owner, ship manager, and commercial manager of Panama-flagged vessel HUA FU, a cargo ship that loaded DPRK coal at Najin, DPRK on 24 September 2017.",,34:14.6
,05:24.8,,12/13/11,,un-sc-sanctions.113854,JAM'YAH TA'AWUN AL-ISLAMIA,,un-sc-sanctions,Al-Qaida (QDe.020),entity,,10/17/01,JAM'YAH TA'AWUN AL-ISLAMIA,,,"Founded by Usama Mohammad Awad bin Laden (deceased) in 2001. Review
            pursuant to Security Council resolution 1822 (2008) was concluded on 21 Jun.
            2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/une/5282077",,34:17.0
,05:25.0,,,,un-sc-sanctions.6908180,GENERAL ESTABLISHMENT FOR TRAVEL AND TOURIST SERVICES,,un-sc-sanctions,Iraq (IQe.046),entity,,4/26/04,GENERAL ESTABLISHMENT FOR TRAVEL AND TOURIST SERVICES,,,,,34:14.7
,05:25.2,,,,un-sc-sanctions.690758,GENERAL BUREAU OF ATOMIC ENERGY (GBAE),,un-sc-sanctions,DPRK (KPe.007),entity,,7/16/09,GENERAL BUREAU OF ATOMIC ENERGY (GBAE),,,"The GBAE is responsible for the DPRK’s nuclear program, which includes the Yongbyon Nuclear Research Center and its 5 MWe (25 MWt) plutonium production research reactor, as well as its fuel fabrication and reprocessing facilities. The GBAE has held nuclear-related meetings and discussions with the International Atomic Energy Agency. GBAE is the primary DPRK government agency that oversees nuclear programs, including the operation of the Yongbyon Nuclear Research Center.",,34:14.6
,05:25.2,,,,un-sc-sanctions.114074,ISLAMIC ARMY OF ADEN,,un-sc-sanctions,Al-Qaida (QDe.009),entity,,10/6/01,ISLAMIC ARMY OF ADEN,,,"Review pursuant to Security Council resolution 1822 (2008) was concluded
            on 9 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/une/5278444",,34:16.7
,05:25.7,,,,un-sc-sanctions.6908183,IDLEB COMPANY FOR SPINNING,,un-sc-sanctions,Iraq (IQe.049),entity,,4/26/04,IDLEB COMPANY FOR SPINNING,,,,,34:16.1
,05:25.9,,,,un-sc-sanctions.110361,MIZAN MACHINERY MANUFACTURING,,un-sc-sanctions,Iran (IRe.043),entity,,6/9/10,MIZAN MACHINERY MANUFACTURING,,,"Owned or controlled by, or acts on behalf of, SHIG. [Old Reference #
            E.29.I.11]",,34:21.6
,05:26.1,,,,un-sc-sanctions.6908202,KUT COTTON TEXTILE STATE COMPANY,,un-sc-sanctions,Iraq (IQe.068),entity,,4/26/04,KUT COTTON TEXTILE STATE COMPANY,,,,,34:19.4
,05:26.7,,,,un-sc-sanctions.6908696,SHEN ZHONG INTERNATIONAL SHIPPING,,un-sc-sanctions,DPRK (KPe.073),entity,,3/30/18,SHEN ZHONG INTERNATIONAL SHIPPING,,,"Ship and commercial manager of HAO FAN 2 and HAO FAN 6, St Kitts-Nevis-flagged vessels.  The HAO FAN 6 loaded coal at Nampo, DPRK, on 27 August 2017.  HAO FAN 2 loaded DPRK coal at Nampo, DPRK, on 3 June 2017.",,34:25.0
,05:26.7,,,,un-sc-sanctions.6908318,STATE SEWING COMPANY,,un-sc-sanctions,Iraq (IQe.183),entity,,4/26/04,STATE SEWING COMPANY,,,,,34:28.2
,05:27.0,,,,un-sc-sanctions.6908280,STATE ENTERPRISE FOR VEGETABLE OILS,,un-sc-sanctions,Iraq (IQe.145),entity,,4/26/04,STATE ENTERPRISE FOR VEGETABLE OILS,,,,,34:27.0
,05:27.1,,,,un-sc-sanctions.6908286,STATE ESTABLISHMENT FOR IraqI STORES,,un-sc-sanctions,Iraq (IQe.151),entity,,4/26/04,STATE ESTABLISHMENT FOR IraqI STORES,,,,,34:26.5
,05:27.2,,,,un-sc-sanctions.6908276,STATE ENTERPRISE FOR SALTS,,un-sc-sanctions,Iraq (IQe.142),entity,,4/26/04,STATE ENTERPRISE FOR SALTS,,,,,34:25.8
,05:30.4,,,,un-sc-sanctions.6908331,WOOLLEN TEXTILE STATE EST IN NASSIRIYAH,,un-sc-sanctions,Iraq (IQe.196),entity,,4/26/04,WOOLLEN TEXTILE STATE EST IN NASSIRIYAH,,,,,34:30.1
,05:25.7,,,,un-sc-sanctions.6908518,KOREA KWANGSON BANKING CORPORATION (KKBC),,un-sc-sanctions,DPRK (KPe.025),entity,,3/2/16,KOREA KWANGSON BANKING CORPORATION (KKBC),,,"KKBC provides financial services in support to Tanchon Commercial Bank and Korea Hyoksin Trading Corporation, a subordinate of the Korea Ryonbong General Corporation. Tanchon Commercial Bank has used KKBC to facilitate funds transfers likely amounting to millions of dollars, including transfers involving Korea Mining Development Corporation related funds.",,34:18.7
,05:25.7,,1/7/14,,un-sc-sanctions.690767,KOREA RYONHA MACHINERY JOINT VENTURE CORPORATION,,un-sc-sanctions,DPRK (KPe.016),entity,,1/22/13,KOREA RYONHA MACHINERY JOINT VENTURE CORPORATION,,,Korea Ryonbong General Corporation is the parent company of Korea Ryonha Machinery Joint Venture Corporation. Korea Ryonbong General Corporation was designated by the Committee in April 2009 and is a defense conglomerate specializing in acquisition for DPRK defense industries and support to that country's military-related sales. Email addresses: ryonha@silibank.com; sjc-117@hotmail.com; and millim@silibank.com. Telephone numbers: 850-2-18111; 850-2-18111-8642; and 850 2 18111-3818642. Facsimile number: 850-2-381-4410,,34:27.4
,05:26.2,,,,un-sc-sanctions.6908028,M23,,un-sc-sanctions,DRC (CDe.006),entity,,12/31/12,M23,,,e-mail: mouvementdu23mars1@gmail.com INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/une/5277973,,34:21.3
,05:26.3,,,,un-sc-sanctions.6908204,MECHANICAL TRAINING CENTRE/NASSIRIYA,,un-sc-sanctions,Iraq (IQe.070),entity,,4/26/04,MECHANICAL TRAINING CENTRE/NASSIRIYA,,,,,34:20.7
,05:26.3,,,,un-sc-sanctions.110337,SHAHID HEMMAT INDUSTRIAL GROUP (SHIG),,un-sc-sanctions,Iran (IRe.067),entity,,12/23/06,SHAHID HEMMAT INDUSTRIAL GROUP (SHIG),,,Subordinate entity of AIO. [Old Reference # E.37.B.1],,34:24.5
,05:26.7,,,,un-sc-sanctions.6908248,STATE CONTRACTING INDUSTRIAL PROJECTS COMPANY,,un-sc-sanctions,Iraq (IQe.114),entity,,4/26/04,STATE CONTRACTING INDUSTRIAL PROJECTS COMPANY,,,,,34:25.6
,05:26.8,,,,un-sc-sanctions.6908291,STATE ESTABLISHMENT OF HADITHA DAM,,un-sc-sanctions,Iraq (IQe.156),entity,,4/26/04,STATE ESTABLISHMENT OF HADITHA DAM,,,,,34:27.1
,05:26.8,,,,un-sc-sanctions.6908299,STATE ORGANIZATION FOR AGRICULTURAL MECHANIZATION AND AGRICULTURAL SUPPLIES,,un-sc-sanctions,Iraq (IQe.164),entity,,4/26/04,STATE ORGANIZATION FOR AGRICULTURAL MECHANIZATION AND AGRICULTURAL SUPPLIES,,,,,34:27.8
,05:26.9,,,,un-sc-sanctions.6908305,STATE ORGANIZATION FOR ENGINEERING INDUSTRIES,,un-sc-sanctions,Iraq (IQe.170),entity,,4/26/04,STATE ORGANIZATION FOR ENGINEERING INDUSTRIES,,,,,34:28.5
,05:28.0,,,,un-sc-sanctions.690766,TOSONG TECHNOLOGY TRADING CORPORATION,,un-sc-sanctions,DPRK (KPe.015),entity,,1/22/13,TOSONG TECHNOLOGY TRADING CORPORATION,,,The Korea Mining Development Corporation (KOMID) is the parent company of Tosong Technology Trading Corporation. KOMID was designated by the Committee in April 2009 and is the DPRK’s primary arms dealer and main exporter of goods and equipment related to ballistic missiles and conventional weapons.,,34:28.9
,05:28.6,,,,un-sc-sanctions.110327,YAS AIR,,un-sc-sanctions,Iran (IRe.077),entity,,12/20/12,YAS AIR,,,"Yas Air is the new name for Pars Air, a company that was owned by Pars
            Aviation Services Company, which in turn was designated by the United Nations Security
            Council in resolution 1747 (2007). Yas Air has assisted Pars Aviation Services Company,
            a United Nations-designated entity, in violating paragraph 5 of resolution 1747 (2007).
            [Old Reference # I.AC.50.20.12.12.(1)]",,34:29.5
,05:26.1,,,,un-sc-sanctions.110348,RAH SAHEL,,un-sc-sanctions,Iran (IRe.056),entity,,6/9/10,RAH SAHEL,,,"Owned or controlled by, or acting on behalf of, KAA. [Old Reference #
            E.29.II.11]",,34:25.1
,05:26.2,,,,un-sc-sanctions.6908628,ORGANIZATION AND GUIDANCE DEPARTMENT (OGD),,un-sc-sanctions,DPRK (KPe.052),entity,,9/11/17,ORGANIZATION AND GUIDANCE DEPARTMENT (OGD),,,"The Organization and Guidance Department is a very powerful body of the Worker’s Party of Korea. It directs key personnel appointments for the Workers’ Party of Korea, the DPRK’s military, and the DPRK’s government administration. It also purports to control the political affairs of all of the DPRK and is instrumental in implementing the DPRK’s censorship policies.",,34:22.6
,05:26.6,,,,un-sc-sanctions.110340,SEPANIR,,un-sc-sanctions,Iran (IRe.064),entity,,6/9/10,SEPANIR,,,"Owned or controlled by, or acting on behalf of, KAA. [Old Reference #
            E.29.II.14]",,34:24.1
,05:26.6,,,,un-sc-sanctions.6908306,STATE ORGANIZATION FOR FISHERIES,,un-sc-sanctions,Iraq (IQe.171),entity,,4/26/04,STATE ORGANIZATION FOR FISHERIES,,,,,34:27.0
,05:26.7,,,,un-sc-sanctions.6908277,STATE ENTERPRISE FOR SHOPPING CENTRES,,un-sc-sanctions,Iraq (IQe.143),entity,,4/26/04,STATE ENTERPRISE FOR SHOPPING CENTRES,,,,,34:25.9
,05:26.7,,,,un-sc-sanctions.6908252,STATE ENTERPRISE FOR ALUMINUM SEMI PRODUCTS,,un-sc-sanctions,Iraq (IQe.118),entity,,4/26/04,STATE ENTERPRISE FOR ALUMINUM SEMI PRODUCTS,,,,,34:25.7
,05:26.9,,,,un-sc-sanctions.6908262,STATE ENTERPRISE FOR GLASS AND CERAMIC INDUSTRIES,,un-sc-sanctions,Iraq (IQe.128),entity,,4/26/04,STATE ENTERPRISE FOR GLASS AND CERAMIC INDUSTRIES,,,,,34:25.9
,05:27.1,,12/13/11,,un-sc-sanctions.113883,UMMAH TAMEER E-NAU (UTN),,un-sc-sanctions,Al-Qaida (QDe.068),entity,,12/24/01,UMMAH TAMEER E-NAU (UTN),,,"Its directors included Mahmood Sultan Bashir-Ud-Din (QDi.055), Majeed
            Abdul Chaudhry (QDi.054) and Mohammed Tufail (QDi.056). Banned in Pakistan. Review
            pursuant to Security Council resolution 1822 (2008) was concluded on 21 Jun.
            2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/une/5235577",,34:29.4
,05:28.5,,4/26/07,,un-sc-sanctions.113995,THE ORGANIZATION OF AL-QAIDA IN THE ISLAMIC MAGHREB,,un-sc-sanctions,Al-Qaida (QDe.014),entity,,10/6/01,تنظيم القا عدة ببلاد المغرب الاسلامي,,,"Headed by Abdelmalek Droukdel (QDi.232). Zone of operation includes
            Algeria and parts of Mali, Mauritania, Niger, Tunisia and Morocco. Review pursuant to
            Security Council resolution 1822 (2008) was concluded on 21 Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/une/5278467",,34:29.1
,05:26.1,,,,un-sc-sanctions.6908219,NATIONAL COMPUTER CENTRE,,un-sc-sanctions,Iraq (IQe.085),entity,,4/26/04,NATIONAL COMPUTER CENTRE,,,,,34:22.7
,05:26.6,,,,un-sc-sanctions.110347,RAHAB ENGINEERING INSTITUTE,,un-sc-sanctions,Iran (IRe.057),entity,,6/9/10,RAHAB ENGINEERING INSTITUTE,,,"Owned or controlled by, or acting on behalf of, KAA and is a subsidiary
            of KAA. [Old Reference # E.29.II.12]",,34:25.2
,05:27.1,,,,un-sc-sanctions.6908328,TAJI INDUSTRIAL COMPLEX,,un-sc-sanctions,Iraq (IQe.193),entity,,4/26/04,TAJI INDUSTRIAL COMPLEX,,,,,34:28.3
,05:27.3,,,,un-sc-sanctions.6908316,STATE ORGANIZATION FOR MINERALS,,un-sc-sanctions,Iraq (IQe.181),entity,,4/26/04,STATE ORGANIZATION FOR MINERALS,,,,,34:28.4
,05:26.6,,7/25/06,,un-sc-sanctions.114111,SPECIAL PURPOSE ISLAMIC REGIMENT (SPIR),,un-sc-sanctions,Al-Qaida (QDe.101),entity,,3/4/03,SPECIAL PURPOSE ISLAMIC REGIMENT (SPIR),,,"Linked to the Islamic International Brigade (IIB) (QDe.099) and the
            Riyadus-Salikhin Reconnaissance and Sabotage Battalion of Chechen Martyrs (RSRSBCM)
            (QDe.100). Review pursuant to Security Council resolution 1822 (2008) was concluded on
            17 May 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/une/5278482",,34:25.6
,05:26.6,,,,un-sc-sanctions.6908239,STATE AGRICULTURAL ESTABLISHMENT IN MUSSAYIB,,un-sc-sanctions,Iraq (IQe.105),entity,,4/26/04,STATE AGRICULTURAL ESTABLISHMENT IN MUSSAYIB,,,,,34:25.3
,05:26.7,,,,un-sc-sanctions.6908281,STATE ENTERPRISE FOR WOOD INDUSTRIES,,un-sc-sanctions,Iraq (IQe.146),entity,,4/26/04,STATE ENTERPRISE FOR WOOD INDUSTRIES,,,,,34:26.1
,05:26.8,,,,un-sc-sanctions.6908247,STATE CONTRACTING BUILDINGS COMPANY,,un-sc-sanctions,Iraq (IQe.113),entity,,4/26/04,STATE CONTRACTING BUILDINGS COMPANY,,,,,34:25.4
,05:27.0,,,,un-sc-sanctions.6908326,STEEL AND TIMBER STATE ENTERPRISE,,un-sc-sanctions,Iraq (IQe.191),entity,,4/26/04,STEEL AND TIMBER STATE ENTERPRISE,,,,,34:28.1
,05:27.1,,,,un-sc-sanctions.6908312,STATE ORGANIZATION FOR TECHNICAL INDUSTRIES,,un-sc-sanctions,Iraq (IQe.177),entity,,4/26/04,STATE ORGANIZATION FOR TECHNICAL INDUSTRIES,,,,,34:27.1
,05:27.2,,,,un-sc-sanctions.6908308,STATE ORGANIZATION FOR IRRIGATION PROJECTS,,un-sc-sanctions,Iraq (IQe.173),entity,,4/26/04,STATE ORGANIZATION FOR IRRIGATION PROJECTS,,,,,34:27.9
,05:27.4,,,,un-sc-sanctions.6908342,TECHNOLOGY AND DEVELOPMENT GROUP LIMITED,,un-sc-sanctions,Iraq (IQe.207),entity,,5/12/06,TECHNOLOGY AND DEVELOPMENT GROUP LIMITED,,,"Registered company number: 02150590. Last known directors: Hana Paul JON,
            Adnan Talib Hashim AL-AMIRI, Dr. Safa Hadi Jawad AL-HABOBI. Last known shareholders: 99
            ordinary shares: Al-Arabi Trading Co. Ltd., 1 ordinary share: Dr. Al-Habobi",,34:28.5
,05:27.3,,3/21/12,,un-sc-sanctions.114113,WAFA HUMANITARIAN ORGANIZATION,,un-sc-sanctions,Al-Qaida (QDe.015),entity,,10/6/01,WAFA HUMANITARIAN ORGANIZATION,,,"Headquarters was in Kandahar, Afghanistan as at 2001. Wafa was a
            component of Al-Qaida (QDe.004) in 2001. Review pursuant to Security Council resolution
            1822 (2008) was concluded on 21 Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/une/5235574",,34:29.6
,05:05.0,AL-DURI,,,un-sc-sanctions.6908115,JAWHAR,,un-sc-sanctions,Iraq (IQi.068),individual,,4/7/04,جوهر مجيد الدوري,,,,MAJID,32:59.0
,05:05.0,JASIM,,,un-sc-sanctions.6908065,LATIF,,un-sc-sanctions,Iraq (IQi.018),individual,,6/27/03,لطيف نصيف جاسم الدليمي,,,,NUSAYYIF,33:00.7
,05:06.6,AL-KHAFAJI,,,un-sc-sanctions.6908095,MUHSIN,,un-sc-sanctions,Iraq (IQi.048),individual,,6/27/03,محسن خضر الخفاجي,,,,KHADR,33:00.7
,05:24.6,,,,un-sc-sanctions.6908334,AVIATRANS ANSTALT,,un-sc-sanctions,Iraq (IQe.199),entity,,4/26/04,AVIATRANS ANSTALT,,,,,34:14.0
,05:01.7,,,,un-sc-sanctions.6908564,SON,,un-sc-sanctions,DPRK (KPi.031),individual,,11/30/16,SON JONG HYOK,,,Son Jong Hyok is a KOMID official that has conducted business in Sudan on behalf of KOMID’s interests.  ,JONG HYOK,32:47.4
,05:02.0,,,,un-sc-sanctions.6908571,CHO  ,,un-sc-sanctions,DPRK (KPi.038),individual,Chairman of the Second Economic Committee (SEC) ,11/30/16,CHO CHUN RYONG,,,,CHUN RYONG ,32:46.1
,05:02.3,ABDALLAH,,,un-sc-sanctions.6908057,KAMAL,,un-sc-sanctions,Iraq (IQi.010),individual,,6/27/03,كمال مصطفى عبد الله,,,,MUSTAFA,32:48.5
,05:02.4,,11/29/11,,un-sc-sanctions.2913551,AMIR,,un-sc-sanctions,Taliban (TAi.145),individual,Former Kandahar Province Deputy Taliban Governor,7/20/10,امیر عبد الله,,,"Has travelled to Kuwait, Saudi Arabia, the Libyan Arab Jamahiriya and the
            United Arab Emirates to raise funds for the Taliban. Treasurer to Abdul Ghani Baradar
            Abdul Ahmad Turk (TAi.024). Believed to be in Afghanistan/Pakistan border
            area. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1621271",ABDULLAH,32:48.0
,05:08.1,HASSAN,,,un-sc-sanctions.6908079,AMIR,,un-sc-sanctions,Iraq (IQi.032),individual,,6/27/03,عامر حمودي حسن السعدي,,,,HAMUDI,33:02.9
,05:24.7,,,,un-sc-sanctions.6908148,BABYLON PROJECT,,un-sc-sanctions,Iraq (IQe.016),entity,,4/26/04,BABYLON PROJECT,,,,,34:14.0
,05:07.0,HASSAN TAHA,,,un-sc-sanctions.6908061,SAIF-AL-DIN,,un-sc-sanctions,Iraq (IQi.014),individual,,6/27/03,سيف الدين فليح حسن طه الراوي,,,,FULAYYIH,33:01.7
,05:08.0,SHALAH,,,un-sc-sanctions.6908064,HAMID,,un-sc-sanctions,Iraq (IQi.017),individual,,6/27/03,حامد رجا صلاح التكريتي,,,,RAJA,33:02.4
,05:02.1,,,,un-sc-sanctions.6908565,JO ,,un-sc-sanctions,DPRK (KPi.034),individual,DPRK Ministry of State Security Official,11/30/16,JO YONG CHOL,,,Jo Yong Chol is a DPRK Ministry of State Security Official stationed in Syria supporting KOMID.,YONG CHOL,32:46.7
,05:02.2,RAGAB,12/13/11,,un-sc-sanctions.111533,ABD ALLAH,,un-sc-sanctions,Al-Qaida (QDi.192),individual,,9/29/05,عبد الله محمد رجب عبد الرحمن,,,"Member of Egyptian Islamic Jihad (QDe.003). Review pursuant to Security
            Council resolution 1822 (2008) was concluded on 1 Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4493165",MOHAMED,32:48.4
,05:02.3,SALIH,,,un-sc-sanctions.6908576,IYAD,,un-sc-sanctions,Al-Qaida (QDi.400),individual,,2/22/17,إياد نظمي صالح خليل,,,Leader of Al-Nusrah Front for the People of the Levant (QDe.137) for coastal area of Syrian Arab Republic since March 2016. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/6013286,NAZMI ,32:46.6
,05:02.6,,6/26/13,,un-sc-sanctions.111514,ABDUL MANAN AGHA,Haji,un-sc-sanctions,Al-Qaida (QDi.018),individual,,10/17/01,عبد المنان آغا,,,"Pakistan. Review pursuant to Security Council resolution 1822 (2008) was
            concluded on 15 Jun. 2010.",,32:49.9
,05:03.0,,9/23/14,,un-sc-sanctions.3012677,IYAD,,un-sc-sanctions,Al-Qaida (QDi.316),individual,,2/25/13,اياد اغ غالي,,,"Founder and leader of Ansar Eddine (QDe.135). Member of the Tuareg Ifogas tribe. Linked to the Organization of Al-Qaida in the Islamic Maghreb (QDe.014) and Mouvement pour l’Unification et le Jihad en Afrique de l’Ouest (MUJAO) (QDe.134). Name of father is Ag Bobacer Arhali, name of mother is Rhiachatou Wallet Sidi. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5278332",AG GHALI,32:49.8
,05:03.2,,,,un-sc-sanctions.2983651,ABDUR REHMAN,,un-sc-sanctions,Al-Qaida (QDi.309),individual,,3/14/12,عبد الرحمن,,,"Has provided facilitation and financial services to Al-Qaida (QDe.004).
            Associated with Harakatul Jihad Islami (QDe.130), Jaish-I-Mohammed (QDe.019), and
            Al-Akhtar Trust International (QDe.121). INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5040885",,32:49.7
,05:03.9,HASAN,,,un-sc-sanctions.6908120,ADNAN,,un-sc-sanctions,Iraq (IQi.073),individual,,4/26/04,عدنان س. حسن أحمد,,,,S.,32:59.6
,05:04.6,AKHUND,9/3/03,,un-sc-sanctions.110577,MOHAMMAD,Mullah,un-sc-sanctions,Taliban (TAi.002),individual,"First Deputy, Council of Ministers under the Taliban regime",1/25/01,محمد حسن آخوند,,,"A close associate of Mullah Mohammed Omar (TAi.004). Member of Taliban
            Supreme Council as at Dec. 2009. Belongs to Kakar tribe. Review pursuant to Security
            Council resolution 1822 (2008) was concluded on 21 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427207",HASSAN,32:52.5
,05:05.5,FAHD,,,un-sc-sanctions.6908396,HAJJAJ,,un-sc-sanctions,Al-Qaida (QDi.328),individual,,8/15/14,HAJJAJ BIN FAHD,,,"A Kuwait-based facilitator in charge of the ‘committee of zakat’ and
            financier for Al-Nusrah Front for the People of the Levant (QDe.137). INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5809968",BIN,33:01.4
,05:07.8,HUSSEIN,,,un-sc-sanctions.6908105,RANA,,un-sc-sanctions,Iraq (IQi.058),individual,,4/7/04,رنا صدام حسين التكريتي,,,,SADDAM,33:02.3
,05:03.0,,,,un-sc-sanctions.111449,MAJEED,,un-sc-sanctions,Al-Qaida (QDi.054),individual,,12/24/01,MAJEED ABDUL CHAUDHRY,,,"Review pursuant to Security Council resolution 1822 (2008) was concluded
            on 1 Jun. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1422960",ABDUL CHAUDHRY,32:49.1
,05:01.0,,,,un-sc-sanctions.6908566,KIM,,un-sc-sanctions,DPRK (KPi.035),individual,Representative for Daedong Credit Bank (DCB),11/30/16,KIM CHOL SAM,,,"Kim Chol Sam is a representative for Daedong Credit Bank (DCB) who has been involved in managing transactions on behalf of DCB Finance Limited. As an overseas-based representative of DCB, it is suspected that Kim Chol Sam has facilitated transactions worth hundreds of thousands of dollars and likely managed millions of dollars in DPRK related accounts with potential links to nuclear/missile programs.",CHOL SAM,32:46.9
,05:01.9,YUSUF,,,un-sc-sanctions.6908443,'ABD AL-MALIK,,un-sc-sanctions,Al-Qaida (QDi.346),individual,,1/23/15,عبدالملك محمد يوسف عثمان عبد السلام,,,"Facilitator who provides financial, material, and technological support
            for Al-Qaida (QDe.004) and Al-Nusrah Front for the People of the Levant
            (QDe.137). INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5843243",MUHAMMAD,32:47.5
,05:02.8,,9/3/03,,un-sc-sanctions.111301,AZIZIRAHMAN,Mr,un-sc-sanctions,Taliban (TAi.121),individual,"Third Secretary, Taliban Embassy, Abu Dhabi, United Arab
                Emirates",1/25/01,عزیز الرحمان عبد الاحد,,,"Belongs to Hotak tribe. Review pursuant to Security Council resolution
            1822 (2008) was concluded on 29 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4640065",ABDUL AHAD,32:50.5
,05:02.8,MASSOUD,12/13/11,,un-sc-sanctions.2786469,ALY,,un-sc-sanctions,Al-Qaida (QDi.229),individual,,6/8/07,ALY SOLIMAN MASSOUD,,,Member of Libyan Islamic Fighting Group (QDe.011). Review pursuant to Security Council resolution 1822 (2008) was concluded on 24 Nov. 2009. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1479979,SOLIMAN,32:49.7
,05:03.2,ABDUL QADER,9/3/03,,un-sc-sanctions.111239,ABDUL HAI,Maulavi,un-sc-sanctions,Taliban (TAi.142),individual,"First Secretary, Taliban Consulate General, Quetta,
            Pakistan",1/25/01,عبد الحی عظیم عبد القادر,,,"Review pursuant to Security Council resolution 1822 (2008) was concluded
            on 29 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1446037",HAZEM,32:50.8
,05:02.2, AL-HOUTHI ,11/20/14,,un-sc-sanctions.6908434,ABD,,un-sc-sanctions,Yemen (YEi.001),individual,Huthi military commander,11/7/14,عبدالخالق الحوثي,,,Gender [Male]. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5837297,AL-KHALIQ,32:47.1
